what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901474514
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901488081
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901500549
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901654805
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901738319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901842282
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901871353
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901873817
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349901892699
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349901895810
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349901907199
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1349901908749
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1349901909926
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349901912842
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1349901913513
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901914015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349901930334
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349902489104
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349902490986
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1349902497250
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1349902497250
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1349902497257
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1349902497328
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1349902497329
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1349902497329
